District,Station_name,State,Agency_name,Year,level,lat,long,is_filled
Damoh,Bilani,Madhya Pradesh,Madhya Pradesh GW,2019,7.7,23.95923361,79.25701833,False
Damoh,Bilani,Madhya Pradesh,Madhya Pradesh GW,2020,7.7,23.95923361,79.25701833,False
Damoh,Bilani,Madhya Pradesh,Madhya Pradesh GW,2021,9.7,23.95923361,79.25701833,True
Damoh,Bilani,Madhya Pradesh,Madhya Pradesh GW,2022,10.7,23.95923361,79.25701833,True
Damoh,Jerat,Madhya Pradesh,Madhya Pradesh GW,2015,7.34,23.99960361,79.30336917,False
Damoh,Jerat,Madhya Pradesh,Madhya Pradesh GW,2016,6.345,23.99960361,79.30336917,False
Damoh,Jerat,Madhya Pradesh,Madhya Pradesh GW,2017,6.625,23.99960361,79.30336917,False
Damoh,Jerat,Madhya Pradesh,Madhya Pradesh GW,2018,7.050000000000001,23.99960361,79.30336917,False
Damoh,Jerat,Madhya Pradesh,Madhya Pradesh GW,2019,7.1,23.99960361,79.30336917,False
Damoh,Jerat,Madhya Pradesh,Madhya Pradesh GW,2020,7.4,23.99960361,79.30336917,False
Damoh,Jerat,Madhya Pradesh,Madhya Pradesh GW,2021,9.4,23.99960361,79.30336917,True
Damoh,Jerat,Madhya Pradesh,Madhya Pradesh GW,2022,10.4,23.99960361,79.30336917,True
Damoh,Narayanpur,Madhya Pradesh,Madhya Pradesh GW,2015,0.8,24.32942,79.49836194,False
Damoh,Narayanpur,Madhya Pradesh,Madhya Pradesh GW,2016,1.2000000000000002,24.32942,79.49836194,False
Damoh,Narayanpur,Madhya Pradesh,Madhya Pradesh GW,2017,2.7249999999999996,24.32942,79.49836194,False
Damoh,Narayanpur,Madhya Pradesh,Madhya Pradesh GW,2018,2.4000000000000004,24.32942,79.49836194,False
Damoh,Narayanpur,Madhya Pradesh,Madhya Pradesh GW,2019,1.7750000000000001,24.32942,79.49836194,False
Damoh,Narayanpur,Madhya Pradesh,Madhya Pradesh GW,2020,0.55,24.32942,79.49836194,False
Damoh,Narayanpur,Madhya Pradesh,Madhya Pradesh GW,2021,2.55,24.32942,79.49836194,True
Damoh,Narayanpur,Madhya Pradesh,Madhya Pradesh GW,2022,3.55,24.32942,79.49836194,True
Damoh,Rajpura,Madhya Pradesh,Madhya Pradesh GW,2015,3.8,24.35781667,79.44647222,False
Damoh,Rajpura,Madhya Pradesh,Madhya Pradesh GW,2016,4.975,24.35781667,79.44647222,False
Damoh,Rajpura,Madhya Pradesh,Madhya Pradesh GW,2017,5.725,24.35781667,79.44647222,False
Damoh,Rajpura,Madhya Pradesh,Madhya Pradesh GW,2018,5.275,24.35781667,79.44647222,False
Damoh,Rajpura,Madhya Pradesh,Madhya Pradesh GW,2019,4.325,24.35781667,79.44647222,False
Damoh,Rajpura,Madhya Pradesh,Madhya Pradesh GW,2020,2.7,24.35781667,79.44647222,False
Damoh,Rajpura,Madhya Pradesh,Madhya Pradesh GW,2021,4.7,24.35781667,79.44647222,True
Damoh,Rajpura,Madhya Pradesh,Madhya Pradesh GW,2022,5.7,24.35781667,79.44647222,True
Damoh,Satpara,Madhya Pradesh,Madhya Pradesh GW,2015,11.67,23.97635111,79.17987833,False
Damoh,Satpara,Madhya Pradesh,Madhya Pradesh GW,2016,9.375,23.97635111,79.17987833,False
Damoh,Satpara,Madhya Pradesh,Madhya Pradesh GW,2017,11.07,23.97635111,79.17987833,False
Damoh,Satpara,Madhya Pradesh,Madhya Pradesh GW,2018,9.14,23.97635111,79.17987833,False
Damoh,Satpara,Madhya Pradesh,Madhya Pradesh GW,2019,9.25,23.97635111,79.17987833,False
Damoh,Satpara,Madhya Pradesh,Madhya Pradesh GW,2020,11.8,23.97635111,79.17987833,False
Damoh,Satpara,Madhya Pradesh,Madhya Pradesh GW,2021,13.8,23.97635111,79.17987833,True
Damoh,Satpara,Madhya Pradesh,Madhya Pradesh GW,2022,14.8,23.97635111,79.17987833,True
Damoh,Kanakpura,Madhya Pradesh,Madhya Pradesh GW,2015,5.75,24.30683083,79.69340472,False
Damoh,Kanakpura,Madhya Pradesh,Madhya Pradesh GW,2016,7.5,24.30683083,79.69340472,False
Damoh,Kanakpura,Madhya Pradesh,Madhya Pradesh GW,2017,7.199999999999999,24.30683083,79.69340472,False
Damoh,Kanakpura,Madhya Pradesh,Madhya Pradesh GW,2018,7.75,24.30683083,79.69340472,False
Damoh,Kanakpura,Madhya Pradesh,Madhya Pradesh GW,2019,6.55,24.30683083,79.69340472,False
Damoh,Kanakpura,Madhya Pradesh,Madhya Pradesh GW,2020,7.1,24.30683083,79.69340472,False
Damoh,Kanakpura,Madhya Pradesh,Madhya Pradesh GW,2021,9.1,24.30683083,79.69340472,True
Damoh,Kanakpura,Madhya Pradesh,Madhya Pradesh GW,2022,10.1,24.30683083,79.69340472,True
Damoh,Madhiyadoh,Madhya Pradesh,Madhya Pradesh GW,2015,11.15,24.28735583,79.64754889,False
Damoh,Madhiyadoh,Madhya Pradesh,Madhya Pradesh GW,2016,9.7,24.28735583,79.64754889,False
Damoh,Madhiyadoh,Madhya Pradesh,Madhya Pradesh GW,2017,10.225,24.28735583,79.64754889,False
Damoh,Madhiyadoh,Madhya Pradesh,Madhya Pradesh GW,2018,11.175,24.28735583,79.64754889,False
Damoh,Madhiyadoh,Madhya Pradesh,Madhya Pradesh GW,2019,9.95,24.28735583,79.64754889,False
Damoh,Madhiyadoh,Madhya Pradesh,Madhya Pradesh GW,2020,9.25,24.28735583,79.64754889,False
Damoh,Madhiyadoh,Madhya Pradesh,Madhya Pradesh GW,2021,11.25,24.28735583,79.64754889,True
Damoh,Madhiyadoh,Madhya Pradesh,Madhya Pradesh GW,2022,12.25,24.28735583,79.64754889,True
Damoh,Bansa kalan,Madhya Pradesh,Madhya Pradesh GW,2015,11.61,23.86733056,79.19412806,False
Damoh,Bansa kalan,Madhya Pradesh,Madhya Pradesh GW,2016,7.61,23.86733056,79.19412806,False
Damoh,Bansa kalan,Madhya Pradesh,Madhya Pradesh GW,2017,4.845,23.86733056,79.19412806,False
Damoh,Bansa kalan,Madhya Pradesh,Madhya Pradesh GW,2018,4.715,23.86733056,79.19412806,False
Damoh,Bansa kalan,Madhya Pradesh,Madhya Pradesh GW,2019,4.425,23.86733056,79.19412806,False
Damoh,Bansa kalan,Madhya Pradesh,Madhya Pradesh GW,2020,6.5,23.86733056,79.19412806,False
Damoh,Bansa kalan,Madhya Pradesh,Madhya Pradesh GW,2021,8.5,23.86733056,79.19412806,True
Damoh,Bansa kalan,Madhya Pradesh,Madhya Pradesh GW,2022,9.5,23.86733056,79.19412806,True
Damoh,Fatehpur,Madhya Pradesh,Madhya Pradesh GW,2015,8.7,24.18590194,79.51407556,False
Damoh,Fatehpur,Madhya Pradesh,Madhya Pradesh GW,2016,9.850000000000001,24.18590194,79.51407556,False
Damoh,Fatehpur,Madhya Pradesh,Madhya Pradesh GW,2017,9.875,24.18590194,79.51407556,False
Damoh,Fatehpur,Madhya Pradesh,Madhya Pradesh GW,2018,11.100000000000001,24.18590194,79.51407556,False
Damoh,Fatehpur,Madhya Pradesh,Madhya Pradesh GW,2019,9.425,24.18590194,79.51407556,False
Damoh,Fatehpur,Madhya Pradesh,Madhya Pradesh GW,2020,9.9,24.18590194,79.51407556,False
Damoh,Fatehpur,Madhya Pradesh,Madhya Pradesh GW,2021,11.9,24.18590194,79.51407556,True
Damoh,Fatehpur,Madhya Pradesh,Madhya Pradesh GW,2022,12.9,24.18590194,79.51407556,True
Damoh,Keolari pathariya,Madhya Pradesh,Madhya Pradesh GW,2015,5.83,23.95024333,79.11259306,False
Damoh,Keolari pathariya,Madhya Pradesh,Madhya Pradesh GW,2016,5.605,23.95024333,79.11259306,False
Damoh,Keolari pathariya,Madhya Pradesh,Madhya Pradesh GW,2017,7.29,23.95024333,79.11259306,False
Damoh,Keolari pathariya,Madhya Pradesh,Madhya Pradesh GW,2018,6.3100000000000005,23.95024333,79.11259306,False
Damoh,Keolari pathariya,Madhya Pradesh,Madhya Pradesh GW,2019,5.25,23.95024333,79.11259306,False
Damoh,Keolari pathariya,Madhya Pradesh,Madhya Pradesh GW,2020,7.0,23.95024333,79.11259306,False
Damoh,Keolari pathariya,Madhya Pradesh,Madhya Pradesh GW,2021,9.0,23.95024333,79.11259306,True
Damoh,Keolari pathariya,Madhya Pradesh,Madhya Pradesh GW,2022,10.0,23.95024333,79.11259306,True
Damoh,Patharia (np),Madhya Pradesh,Madhya Pradesh GW,2015,7.32,23.89419417,79.19992639,False
Damoh,Patharia (np),Madhya Pradesh,Madhya Pradesh GW,2016,5.12,23.89419417,79.19992639,False
Damoh,Patharia (np),Madhya Pradesh,Madhya Pradesh GW,2017,5.485,23.89419417,79.19992639,False
Damoh,Patharia (np),Madhya Pradesh,Madhya Pradesh GW,2018,5.585,23.89419417,79.19992639,False
Damoh,Patharia (np),Madhya Pradesh,Madhya Pradesh GW,2019,4.55,23.89419417,79.19992639,False
Damoh,Patharia (np),Madhya Pradesh,Madhya Pradesh GW,2020,6.4,23.89419417,79.19992639,False
Damoh,Patharia (np),Madhya Pradesh,Madhya Pradesh GW,2021,8.4,23.89419417,79.19992639,True
Damoh,Patharia (np),Madhya Pradesh,Madhya Pradesh GW,2022,9.4,23.89419417,79.19992639,True
Damoh,Deoran,Madhya Pradesh,Madhya Pradesh GW,2015,8.69,23.7991075,79.32246722,False
Damoh,Deoran,Madhya Pradesh,Madhya Pradesh GW,2016,8.07,23.7991075,79.32246722,False
Damoh,Deoran,Madhya Pradesh,Madhya Pradesh GW,2017,7.789999999999999,23.7991075,79.32246722,False
Damoh,Deoran,Madhya Pradesh,Madhya Pradesh GW,2018,8.77,23.7991075,79.32246722,False
Damoh,Deoran,Madhya Pradesh,Madhya Pradesh GW,2019,7.525,23.7991075,79.32246722,False
Damoh,Deoran,Madhya Pradesh,Madhya Pradesh GW,2020,8.8,23.7991075,79.32246722,False
Damoh,Deoran,Madhya Pradesh,Madhya Pradesh GW,2021,10.8,23.7991075,79.32246722,True
Damoh,Deoran,Madhya Pradesh,Madhya Pradesh GW,2022,11.8,23.7991075,79.32246722,True
Damoh,Harat,Madhya Pradesh,Madhya Pradesh GW,2015,10.52,24.12811028,79.54576056,False
Damoh,Harat,Madhya Pradesh,Madhya Pradesh GW,2016,9.55,24.12811028,79.54576056,False
Damoh,Harat,Madhya Pradesh,Madhya Pradesh GW,2017,10.25,24.12811028,79.54576056,False
Damoh,Harat,Madhya Pradesh,Madhya Pradesh GW,2018,10.8,24.12811028,79.54576056,False
Damoh,Harat,Madhya Pradesh,Madhya Pradesh GW,2019,10.8,24.12811028,79.54576056,False
Damoh,Harat,Madhya Pradesh,Madhya Pradesh GW,2020,10.8,24.12811028,79.54576056,False
Damoh,Harat,Madhya Pradesh,Madhya Pradesh GW,2021,12.8,24.12811028,79.54576056,True
Damoh,Harat,Madhya Pradesh,Madhya Pradesh GW,2022,13.8,24.12811028,79.54576056,True
Damoh,Itwa magola,Madhya Pradesh,Madhya Pradesh GW,2015,12.2,24.10363944,79.45420333,False
Damoh,Itwa magola,Madhya Pradesh,Madhya Pradesh GW,2016,12.875,24.10363944,79.45420333,False
Damoh,Itwa magola,Madhya Pradesh,Madhya Pradesh GW,2017,14.024999999999999,24.10363944,79.45420333,False
Damoh,Itwa magola,Madhya Pradesh,Madhya Pradesh GW,2018,13.85,24.10363944,79.45420333,False
Damoh,Itwa magola,Madhya Pradesh,Madhya Pradesh GW,2019,10.475,24.10363944,79.45420333,False
Damoh,Itwa magola,Madhya Pradesh,Madhya Pradesh GW,2020,10.9,24.10363944,79.45420333,False
Damoh,Itwa magola,Madhya Pradesh,Madhya Pradesh GW,2021,12.9,24.10363944,79.45420333,True
Damoh,Itwa magola,Madhya Pradesh,Madhya Pradesh GW,2022,13.9,24.10363944,79.45420333,True
Damoh,Luharra,Madhya Pradesh,Madhya Pradesh GW,2015,6.95,23.88421111,79.53418611,False
Damoh,Luharra,Madhya Pradesh,Madhya Pradesh GW,2016,6.63,23.88421111,79.53418611,False
Damoh,Luharra,Madhya Pradesh,Madhya Pradesh GW,2017,5.73,23.88421111,79.53418611,False
Damoh,Luharra,Madhya Pradesh,Madhya Pradesh GW,2018,5.99,23.88421111,79.53418611,False
Damoh,Luharra,Madhya Pradesh,Madhya Pradesh GW,2019,5.45,23.88421111,79.53418611,False
Damoh,Luharra,Madhya Pradesh,Madhya Pradesh GW,2020,7.3,23.88421111,79.53418611,False
Damoh,Luharra,Madhya Pradesh,Madhya Pradesh GW,2021,9.3,23.88421111,79.53418611,True
Damoh,Luharra,Madhya Pradesh,Madhya Pradesh GW,2022,10.3,23.88421111,79.53418611,True
Damoh,Ghurata,Madhya Pradesh,Madhya Pradesh GW,2015,8.88,24.09566222,79.40273778,False
Damoh,Ghurata,Madhya Pradesh,Madhya Pradesh GW,2016,9.93,24.09566222,79.40273778,False
Damoh,Ghurata,Madhya Pradesh,Madhya Pradesh GW,2017,9.850000000000001,24.09566222,79.40273778,False
Damoh,Ghurata,Madhya Pradesh,Madhya Pradesh GW,2018,10.780000000000001,24.09566222,79.40273778,False
Damoh,Ghurata,Madhya Pradesh,Madhya Pradesh GW,2019,8.925,24.09566222,79.40273778,False
Damoh,Ghurata,Madhya Pradesh,Madhya Pradesh GW,2020,8.2,24.09566222,79.40273778,False
Damoh,Ghurata,Madhya Pradesh,Madhya Pradesh GW,2021,10.2,24.09566222,79.40273778,True
Damoh,Ghurata,Madhya Pradesh,Madhya Pradesh GW,2022,11.2,24.09566222,79.40273778,True
Damoh,Batiyagarh,Madhya Pradesh,Madhya Pradesh GW,2015,5.1,24.10102694,79.34831222,False
Damoh,Batiyagarh,Madhya Pradesh,Madhya Pradesh GW,2016,6.525,24.10102694,79.34831222,False
Damoh,Batiyagarh,Madhya Pradesh,Madhya Pradesh GW,2017,5.375,24.10102694,79.34831222,False
Damoh,Batiyagarh,Madhya Pradesh,Madhya Pradesh GW,2018,8.975000000000001,24.10102694,79.34831222,False
Damoh,Batiyagarh,Madhya Pradesh,Madhya Pradesh GW,2019,7.9,24.10102694,79.34831222,False
Damoh,Batiyagarh,Madhya Pradesh,Madhya Pradesh GW,2020,4.9,24.10102694,79.34831222,False
Damoh,Batiyagarh,Madhya Pradesh,Madhya Pradesh GW,2021,6.9,24.10102694,79.34831222,True
Damoh,Batiyagarh,Madhya Pradesh,Madhya Pradesh GW,2022,7.9,24.10102694,79.34831222,True
Damoh,Tinduwa,Madhya Pradesh,Madhya Pradesh GW,2015,5.84,24.07368167,79.31165944,False
Damoh,Tinduwa,Madhya Pradesh,Madhya Pradesh GW,2016,7.88,24.07368167,79.31165944,False
Damoh,Tinduwa,Madhya Pradesh,Madhya Pradesh GW,2017,8.575,24.07368167,79.31165944,False
Damoh,Tinduwa,Madhya Pradesh,Madhya Pradesh GW,2018,10.280000000000001,24.07368167,79.31165944,False
Damoh,Tinduwa,Madhya Pradesh,Madhya Pradesh GW,2019,7.725,24.07368167,79.31165944,False
Damoh,Tinduwa,Madhya Pradesh,Madhya Pradesh GW,2020,6.6,24.07368167,79.31165944,False
Damoh,Tinduwa,Madhya Pradesh,Madhya Pradesh GW,2021,8.6,24.07368167,79.31165944,True
Damoh,Tinduwa,Madhya Pradesh,Madhya Pradesh GW,2022,9.6,24.07368167,79.31165944,True
Damoh,Gugra kalan,Madhya Pradesh,Madhya Pradesh GW,2015,2.0,24.05599611,79.21635472,False
Damoh,Gugra kalan,Madhya Pradesh,Madhya Pradesh GW,2016,4.425,24.05599611,79.21635472,False
Damoh,Gugra kalan,Madhya Pradesh,Madhya Pradesh GW,2017,5.575,24.05599611,79.21635472,False
Damoh,Gugra kalan,Madhya Pradesh,Madhya Pradesh GW,2018,4.615,24.05599611,79.21635472,False
Damoh,Gugra kalan,Madhya Pradesh,Madhya Pradesh GW,2019,4.2,24.05599611,79.21635472,False
Damoh,Gugra kalan,Madhya Pradesh,Madhya Pradesh GW,2020,4.8,24.05599611,79.21635472,False
Damoh,Gugra kalan,Madhya Pradesh,Madhya Pradesh GW,2021,6.8,24.05599611,79.21635472,True
Damoh,Gugra kalan,Madhya Pradesh,Madhya Pradesh GW,2022,7.8,24.05599611,79.21635472,True
Damoh,Khaderi,Madhya Pradesh,Madhya Pradesh GW,2015,2.95,24.04739056,79.25882278,False
Damoh,Khaderi,Madhya Pradesh,Madhya Pradesh GW,2016,5.1,24.04739056,79.25882278,False
Damoh,Khaderi,Madhya Pradesh,Madhya Pradesh GW,2017,5.15,24.04739056,79.25882278,False
Damoh,Khaderi,Madhya Pradesh,Madhya Pradesh GW,2018,3.6999999999999997,24.04739056,79.25882278,False
Damoh,Khaderi,Madhya Pradesh,Madhya Pradesh GW,2019,2.65,24.04739056,79.25882278,False
Damoh,Khaderi,Madhya Pradesh,Madhya Pradesh GW,2020,4.3,24.04739056,79.25882278,False
Damoh,Khaderi,Madhya Pradesh,Madhya Pradesh GW,2021,6.3,24.04739056,79.25882278,True
Damoh,Khaderi,Madhya Pradesh,Madhya Pradesh GW,2022,7.3,24.04739056,79.25882278,True
Damoh,Bari kanoda,Madhya Pradesh,Madhya Pradesh GW,2015,7.8,24.23378389,79.4740975,False
Damoh,Bari kanoda,Madhya Pradesh,Madhya Pradesh GW,2016,6.25,24.23378389,79.4740975,False
Damoh,Bari kanoda,Madhya Pradesh,Madhya Pradesh GW,2017,6.4,24.23378389,79.4740975,False
Damoh,Bari kanoda,Madhya Pradesh,Madhya Pradesh GW,2018,7.875,24.23378389,79.4740975,False
Damoh,Bari kanoda,Madhya Pradesh,Madhya Pradesh GW,2019,6.775,24.23378389,79.4740975,False
Damoh,Bari kanoda,Madhya Pradesh,Madhya Pradesh GW,2020,5.6,24.23378389,79.4740975,False
Damoh,Bari kanoda,Madhya Pradesh,Madhya Pradesh GW,2021,7.6,24.23378389,79.4740975,True
Damoh,Bari kanoda,Madhya Pradesh,Madhya Pradesh GW,2022,8.6,24.23378389,79.4740975,True
Damoh,Jangupura,Madhya Pradesh,Madhya Pradesh GW,2015,0.05,24.3115325,79.47370111,False
Damoh,Jangupura,Madhya Pradesh,Madhya Pradesh GW,2016,0.2,24.3115325,79.47370111,False
Damoh,Jangupura,Madhya Pradesh,Madhya Pradesh GW,2017,0.3,24.3115325,79.47370111,False
Damoh,Jangupura,Madhya Pradesh,Madhya Pradesh GW,2018,0.7,24.3115325,79.47370111,False
Damoh,Jangupura,Madhya Pradesh,Madhya Pradesh GW,2019,0.6499999999999999,24.3115325,79.47370111,False
Damoh,Jangupura,Madhya Pradesh,Madhya Pradesh GW,2020,0.45,24.3115325,79.47370111,False
Damoh,Jangupura,Madhya Pradesh,Madhya Pradesh GW,2021,2.45,24.3115325,79.47370111,True
Damoh,Jangupura,Madhya Pradesh,Madhya Pradesh GW,2022,3.45,24.3115325,79.47370111,True
Damoh,Sadpur,Madhya Pradesh,Madhya Pradesh GW,2015,4.15,24.24460917,79.39990417,False
Damoh,Sadpur,Madhya Pradesh,Madhya Pradesh GW,2016,4.45,24.24460917,79.39990417,False
Damoh,Sadpur,Madhya Pradesh,Madhya Pradesh GW,2017,4.3,24.24460917,79.39990417,False
Damoh,Sadpur,Madhya Pradesh,Madhya Pradesh GW,2018,5.475,24.24460917,79.39990417,False
Damoh,Sadpur,Madhya Pradesh,Madhya Pradesh GW,2019,5.0,24.24460917,79.39990417,False
Damoh,Sadpur,Madhya Pradesh,Madhya Pradesh GW,2020,6.35,24.24460917,79.39990417,False
Damoh,Sadpur,Madhya Pradesh,Madhya Pradesh GW,2021,8.35,24.24460917,79.39990417,True
Damoh,Sadpur,Madhya Pradesh,Madhya Pradesh GW,2022,9.35,24.24460917,79.39990417,True
Damoh,Khejra kalan,Madhya Pradesh,Madhya Pradesh GW,2015,7.1,23.99464389,79.44682278,False
Damoh,Khejra kalan,Madhya Pradesh,Madhya Pradesh GW,2016,4.75,23.99464389,79.44682278,False
Damoh,Khejra kalan,Madhya Pradesh,Madhya Pradesh GW,2017,8.1,23.99464389,79.44682278,False
Damoh,Khejra kalan,Madhya Pradesh,Madhya Pradesh GW,2018,8.45,23.99464389,79.44682278,False
Damoh,Khejra kalan,Madhya Pradesh,Madhya Pradesh GW,2019,7.6,23.99464389,79.44682278,False
Damoh,Khejra kalan,Madhya Pradesh,Madhya Pradesh GW,2020,7.15,23.99464389,79.44682278,False
Damoh,Khejra kalan,Madhya Pradesh,Madhya Pradesh GW,2021,9.15,23.99464389,79.44682278,True
Damoh,Khejra kalan,Madhya Pradesh,Madhya Pradesh GW,2022,10.15,23.99464389,79.44682278,True
Damoh,Pipariya champat,Madhya Pradesh,Madhya Pradesh GW,2015,3.3,23.9620525,79.39274139,False
Damoh,Pipariya champat,Madhya Pradesh,Madhya Pradesh GW,2016,5.075,23.9620525,79.39274139,False
Damoh,Pipariya champat,Madhya Pradesh,Madhya Pradesh GW,2017,3.475,23.9620525,79.39274139,False
Damoh,Pipariya champat,Madhya Pradesh,Madhya Pradesh GW,2018,3.0,23.9620525,79.39274139,False
Damoh,Pipariya champat,Madhya Pradesh,Madhya Pradesh GW,2019,2.55,23.9620525,79.39274139,False
Damoh,Pipariya champat,Madhya Pradesh,Madhya Pradesh GW,2020,3.65,23.9620525,79.39274139,False
Damoh,Pipariya champat,Madhya Pradesh,Madhya Pradesh GW,2021,5.65,23.9620525,79.39274139,True
Damoh,Pipariya champat,Madhya Pradesh,Madhya Pradesh GW,2022,6.65,23.9620525,79.39274139,True
Damoh,Pura payra,Madhya Pradesh,Madhya Pradesh GW,2015,8.7,23.89781833,79.37668583,False
Damoh,Pura payra,Madhya Pradesh,Madhya Pradesh GW,2016,6.75,23.89781833,79.37668583,False
Damoh,Pura payra,Madhya Pradesh,Madhya Pradesh GW,2017,6.7,23.89781833,79.37668583,False
Damoh,Pura payra,Madhya Pradesh,Madhya Pradesh GW,2018,6.96,23.89781833,79.37668583,False
Damoh,Pura payra,Madhya Pradesh,Madhya Pradesh GW,2019,4.6,23.89781833,79.37668583,False
Damoh,Pura payra,Madhya Pradesh,Madhya Pradesh GW,2020,6.85,23.89781833,79.37668583,False
Damoh,Pura payra,Madhya Pradesh,Madhya Pradesh GW,2021,8.85,23.89781833,79.37668583,True
Damoh,Pura payra,Madhya Pradesh,Madhya Pradesh GW,2022,9.85,23.89781833,79.37668583,True
Damoh,Anjani,Madhya Pradesh,Madhya Pradesh GW,2015,8.96,24.1445125,79.40687806,False
Damoh,Anjani,Madhya Pradesh,Madhya Pradesh GW,2016,8.925,24.1445125,79.40687806,False
Damoh,Anjani,Madhya Pradesh,Madhya Pradesh GW,2017,8.075,24.1445125,79.40687806,False
Damoh,Anjani,Madhya Pradesh,Madhya Pradesh GW,2018,11.35,24.1445125,79.40687806,False
Damoh,Anjani,Madhya Pradesh,Madhya Pradesh GW,2019,7.574999999999999,24.1445125,79.40687806,False
Damoh,Anjani,Madhya Pradesh,Madhya Pradesh GW,2020,9.95,24.1445125,79.40687806,False
Damoh,Anjani,Madhya Pradesh,Madhya Pradesh GW,2021,11.95,24.1445125,79.40687806,True
Damoh,Anjani,Madhya Pradesh,Madhya Pradesh GW,2022,12.95,24.1445125,79.40687806,True
Damoh,Bilai,Madhya Pradesh,Madhya Pradesh GW,2015,9.87,23.97134,79.53509778,False
Damoh,Bilai,Madhya Pradesh,Madhya Pradesh GW,2016,7.795,23.97134,79.53509778,False
Damoh,Bilai,Madhya Pradesh,Madhya Pradesh GW,2017,10.15,23.97134,79.53509778,False
Damoh,Bilai,Madhya Pradesh,Madhya Pradesh GW,2018,9.51,23.97134,79.53509778,False
Damoh,Bilai,Madhya Pradesh,Madhya Pradesh GW,2019,7.4,23.97134,79.53509778,False
Damoh,Bilai,Madhya Pradesh,Madhya Pradesh GW,2020,10.4,23.97134,79.53509778,False
Damoh,Bilai,Madhya Pradesh,Madhya Pradesh GW,2021,12.4,23.97134,79.53509778,True
Damoh,Bilai,Madhya Pradesh,Madhya Pradesh GW,2022,13.4,23.97134,79.53509778,True
Damoh,Damoh (m + og),Madhya Pradesh,Madhya Pradesh GW,2015,2.78,23.82795944,79.45170944,False
Damoh,Damoh (m + og),Madhya Pradesh,Madhya Pradesh GW,2016,2.92,23.82795944,79.45170944,False
Damoh,Damoh (m + og),Madhya Pradesh,Madhya Pradesh GW,2017,2.55,23.82795944,79.45170944,False
Damoh,Damoh (m + og),Madhya Pradesh,Madhya Pradesh GW,2018,3.225,23.82795944,79.45170944,False
Damoh,Damoh (m + og),Madhya Pradesh,Madhya Pradesh GW,2019,2.733333333333334,23.82795944,79.45170944,False
Damoh,Damoh (m + og),Madhya Pradesh,Madhya Pradesh GW,2020,1.95,23.82795944,79.45170944,False
Damoh,Damoh (m + og),Madhya Pradesh,Madhya Pradesh GW,2021,3.95,23.82795944,79.45170944,True
Damoh,Damoh (m + og),Madhya Pradesh,Madhya Pradesh GW,2022,4.95,23.82795944,79.45170944,True
Damoh,Khajri damoh,Madhya Pradesh,Madhya Pradesh GW,2015,3.26,23.9034175,79.43383861,False
Damoh,Khajri damoh,Madhya Pradesh,Madhya Pradesh GW,2016,4.0600000000000005,23.9034175,79.43383861,False
Damoh,Khajri damoh,Madhya Pradesh,Madhya Pradesh GW,2017,2.875,23.9034175,79.43383861,False
Damoh,Khajri damoh,Madhya Pradesh,Madhya Pradesh GW,2018,2.8200000000000003,23.9034175,79.43383861,False
Damoh,Khajri damoh,Madhya Pradesh,Madhya Pradesh GW,2019,2.75,23.9034175,79.43383861,False
Damoh,Khajri damoh,Madhya Pradesh,Madhya Pradesh GW,2020,3.9,23.9034175,79.43383861,False
Damoh,Khajri damoh,Madhya Pradesh,Madhya Pradesh GW,2021,5.9,23.9034175,79.43383861,True
Damoh,Khajri damoh,Madhya Pradesh,Madhya Pradesh GW,2022,6.9,23.9034175,79.43383861,True
Damoh,Palar singhi,Madhya Pradesh,Madhya Pradesh GW,2015,5.1,23.93324861,79.4605475,False
Damoh,Palar singhi,Madhya Pradesh,Madhya Pradesh GW,2016,5.98,23.93324861,79.4605475,False
Damoh,Palar singhi,Madhya Pradesh,Madhya Pradesh GW,2017,4.994999999999999,23.93324861,79.4605475,False
Damoh,Palar singhi,Madhya Pradesh,Madhya Pradesh GW,2018,5.890000000000001,23.93324861,79.4605475,False
Damoh,Palar singhi,Madhya Pradesh,Madhya Pradesh GW,2019,4.775,23.93324861,79.4605475,False
Damoh,Palar singhi,Madhya Pradesh,Madhya Pradesh GW,2020,6.0,23.93324861,79.4605475,False
Damoh,Palar singhi,Madhya Pradesh,Madhya Pradesh GW,2021,8.0,23.93324861,79.4605475,True
Damoh,Palar singhi,Madhya Pradesh,Madhya Pradesh GW,2022,9.0,23.93324861,79.4605475,True
Damoh,Bakayan,Madhya Pradesh,Madhya Pradesh GW,2016,4.75,24.04620722,79.38575972,False
Damoh,Bakayan,Madhya Pradesh,Madhya Pradesh GW,2017,7.525,24.04620722,79.38575972,False
Damoh,Bakayan,Madhya Pradesh,Madhya Pradesh GW,2018,7.05,24.04620722,79.38575972,False
Damoh,Bakayan,Madhya Pradesh,Madhya Pradesh GW,2019,7.0,24.04620722,79.38575972,False
Damoh,Bakayan,Madhya Pradesh,Madhya Pradesh GW,2020,7.05,24.04620722,79.38575972,False
Damoh,Bakayan,Madhya Pradesh,Madhya Pradesh GW,2021,9.05,24.04620722,79.38575972,True
Damoh,Bakayan,Madhya Pradesh,Madhya Pradesh GW,2022,10.05,24.04620722,79.38575972,True
Damoh,Nibora kalan,Madhya Pradesh,Madhya Pradesh GW,2016,6.65,24.02657278,79.29547389,False
Damoh,Nibora kalan,Madhya Pradesh,Madhya Pradesh GW,2017,9.35,24.02657278,79.29547389,False
